feature,x,score
pct_work_from_home,0.04409237477319135,-0.00639
pct_work_from_home,0.04431577084228955,-0.02363
pct_work_from_home,0.04479784014003635,-0.03042
pct_work_from_home,0.0454355492308789,-0.03143
pct_work_from_home,0.0459231650666085,-0.03355
pct_work_from_home,0.0466564278820391,-0.0504
pct_work_from_home,0.04766672492594655,-0.05133
pct_work_from_home,0.04785033369297435,-0.05177
pct_work_from_home,0.0479989237256528,-0.05287
pct_work_from_home,0.0493729984112084,-0.06205
pct_work_from_home,0.04963290845410035,-0.06174
pct_work_from_home,0.0506039725205594,-0.06172
pct_work_from_home,0.051921239300466604,-0.06238
pct_work_from_home,0.0533038556633472,-0.06318
pct_work_from_home,0.05414420663189265,-0.06393
pct_work_from_home,0.0548596693213655,-0.06363
pct_work_from_home,0.054953568606363246,-0.06517
pct_work_from_home,0.05565246429192955,-0.06481
pct_work_from_home,0.05599395186505725,-0.06476
pct_work_from_home,0.0564471731619981,-0.06461
pct_work_from_home,0.056936682590759596,-0.0634
pct_work_from_home,0.0579146065963158,-0.06406
pct_work_from_home,0.05913838912639175,-0.06385
pct_work_from_home,0.05952283428722955,-0.06285
pct_work_from_home,0.060447152674052096,-0.06344
pct_work_from_home,0.06137104914517455,-0.06095
pct_work_from_home,0.062097245621711206,-0.06092
pct_work_from_home,0.06224380772681145,-0.06042
pct_work_from_home,0.06257003540824735,-0.05947
pct_work_from_home,0.06349454559155926,-0.05114
pct_work_from_home,0.0640057344202576,-0.0468
pct_work_from_home,0.0645879299273937,-0.04563
pct_work_from_home,0.06500282838367075,-0.04564
pct_work_from_home,0.06568916538307985,-0.04453
pct_work_from_home,0.06618248175151481,-0.04324
pct_work_from_home,0.06626052841116134,-0.04289
pct_work_from_home,0.066421914506374,-0.04219
pct_work_from_home,0.0670077996071685,-0.04244
pct_work_from_home,0.0677328709199771,-0.04221
pct_work_from_home,0.06837167065310054,-0.04095
pct_work_from_home,0.068968963666098,-0.04146
pct_work_from_home,0.0694386871916867,-0.03993
pct_work_from_home,0.0706237771091138,-0.04024
pct_work_from_home,0.07136111006918935,-0.04171
pct_work_from_home,0.0714822621069501,-0.04587
pct_work_from_home,0.07160173893899441,-0.04675
pct_work_from_home,0.07172659664132365,-0.04695
pct_work_from_home,0.0718163743312989,-0.04638
pct_work_from_home,0.0721147806768318,-0.04454
pct_work_from_home,0.07240780007191885,-0.04387
pct_work_from_home,0.0728459400868548,-0.04336
pct_work_from_home,0.0734753546155863,-0.043
pct_work_from_home,0.07419900576009694,-0.04275
pct_work_from_home,0.0749366926689071,-0.04257
pct_work_from_home,0.07499394462332615,-0.04206
pct_work_from_home,0.07545978844846025,-0.0457
pct_work_from_home,0.07609867209736385,-0.04401
pct_work_from_home,0.0770776859413586,-0.04257
pct_work_from_home,0.0781640332936549,-0.04225
pct_work_from_home,0.0783498712568791,-0.0396
pct_work_from_home,0.0787416783685809,-0.03857
pct_work_from_home,0.07938967338442596,-0.03772
pct_work_from_home,0.0799094211572083,-0.03738
pct_work_from_home,0.0799867361900031,-0.03629
pct_work_from_home,0.080319334460322,-0.03388
pct_work_from_home,0.08103403335458034,-0.03166
pct_work_from_home,0.0823118949085024,-0.03078
pct_work_from_home,0.0831347405386112,-0.02997
pct_work_from_home,0.0837357039303046,-0.0292
pct_work_from_home,0.0847266796195861,-0.02918
pct_work_from_home,0.0852648039167393,-0.02868
pct_work_from_home,0.08558526749736055,-0.02729
pct_work_from_home,0.0856308187959279,-0.02672
pct_work_from_home,0.08602398835171846,-0.02556
pct_work_from_home,0.0860383653907696,-0.03474
pct_work_from_home,0.08662310346746116,-0.06222
pct_work_from_home,0.0871981178660251,-0.064
pct_work_from_home,0.08734705927041064,-0.06497
pct_work_from_home,0.0875645561562898,-0.06417
pct_work_from_home,0.08770018302447949,-0.06434
pct_work_from_home,0.0878647332749358,-0.06349
pct_work_from_home,0.08846920258394014,-0.06181
pct_work_from_home,0.08907137071039065,-0.05964
pct_work_from_home,0.08956066889833164,-0.05925
pct_work_from_home,0.0913374333061305,-0.05849
pct_work_from_home,0.0914356285508455,-0.05823
pct_work_from_home,0.0916679412607477,-0.05599
pct_work_from_home,0.09203410991655314,-0.05553
pct_work_from_home,0.09236788430470165,-0.05395
pct_work_from_home,0.0928584635503378,-0.05225
pct_work_from_home,0.09343527478264155,-0.05129
pct_work_from_home,0.09361089364205169,-0.03409
pct_work_from_home,0.09416369805316595,-0.03011
pct_work_from_home,0.09446666674433245,-0.01018
pct_work_from_home,0.09473576502696321,-0.00723
pct_work_from_home,0.09541456393241315,-0.00492
pct_work_from_home,0.09602019198856555,-0.00191
pct_work_from_home,0.0961621056010124,0.001
pct_work_from_home,0.0963096138347534,0.00215
pct_work_from_home,0.09658859051335669,0.0035
pct_work_from_home,0.09731423157165905,0.00459
pct_work_from_home,0.09868756378812345,0.00557
pct_work_from_home,0.09930747995671335,0.00622
pct_work_from_home,0.09954641166462094,0.00843
pct_work_from_home,0.09979311202642385,0.00932
pct_work_from_home,0.1001442972921654,0.01126
pct_work_from_home,0.10043259630303154,0.0124
pct_work_from_home,0.10063767590232894,0.01456
pct_work_from_home,0.10114754186437344,0.01701
pct_work_from_home,0.10197099809332975,0.01848
pct_work_from_home,0.10261328437628026,0.02297
pct_work_from_home,0.10280338030351899,0.02446
pct_work_from_home,0.10337202693295836,0.02625
pct_work_from_home,0.10456244437132176,0.02719
pct_work_from_home,0.105415064158496,0.02914
pct_work_from_home,0.10638951735073801,0.03123
pct_work_from_home,0.10721273582248475,0.03244
pct_work_from_home,0.10759921370012325,0.03261
pct_work_from_home,0.10820483833215255,0.03291
pct_work_from_home,0.10862871151882394,0.03309
pct_work_from_home,0.10875540116389815,0.03373
pct_work_from_home,0.10924343207085624,0.03564
pct_work_from_home,0.10978269980168931,0.03677
pct_work_from_home,0.11089066908533554,0.03715
pct_work_from_home,0.1131967610466002,0.03732
pct_work_from_home,0.11337083680272414,0.03678
pct_work_from_home,0.11361447692389959,0.03749
pct_work_from_home,0.1137645780069312,0.03962
pct_work_from_home,0.11404472896351375,0.03951
pct_work_from_home,0.1147518119979021,0.03962
pct_work_from_home,0.11611602308168706,0.04089
pct_work_from_home,0.1176874898865071,0.04259
pct_work_from_home,0.11875648190151286,0.04362
pct_work_from_home,0.1198506590482229,0.04409
pct_work_from_home,0.12073696331197935,0.04502
pct_work_from_home,0.1218059710998182,0.04718
pct_work_from_home,0.12267365557998515,0.04779
pct_work_from_home,0.12313241419513865,0.04772
pct_work_from_home,0.12379548314110495,0.04829
pct_work_from_home,0.1239023523221692,0.04893
pct_work_from_home,0.1243447865142907,0.04956
pct_work_from_home,0.12506373661355025,0.04966
pct_work_from_home,0.12574451857960084,0.0497
pct_work_from_home,0.1269532480492386,0.05017
pct_work_from_home,0.12736236393796255,0.05027
pct_work_from_home,0.12780810087542266,0.05198
pct_work_from_home,0.1287221577325787,0.053
pct_work_from_home,0.1306902983492555,0.05433
pct_work_from_home,0.13111765232432748,0.05434
pct_work_from_home,0.13170159300696482,0.055
pct_work_from_home,0.13226495803922167,0.05446
pct_work_from_home,0.1339292044745696,0.05368
pct_work_from_home,0.13552800325053854,0.05388
pct_work_from_home,0.13622521283564198,0.05502
pct_work_from_home,0.13649769072811369,0.05456
pct_work_from_home,0.13678632860405548,0.0546
pct_work_from_home,0.13750298888996254,0.05667
pct_work_from_home,0.1380251204281868,0.05623
pct_work_from_home,0.13876918251685683,0.05637
pct_work_from_home,0.13938254440177014,0.05602
pct_work_from_home,0.13995028357498865,0.05585
pct_work_from_home,0.1406616730838136,0.0563
pct_work_from_home,0.14102809126668248,0.05591
pct_work_from_home,0.1416353928110784,0.05521
pct_work_from_home,0.14215214703550666,0.05097
pct_work_from_home,0.14258067455904216,0.05144
pct_work_from_home,0.1433310417237536,0.05145
pct_work_from_home,0.144650151199254,0.0515
pct_work_from_home,0.14696565346198337,0.05199
pct_work_from_home,0.14777807217883449,0.05154
pct_work_from_home,0.14830761353112715,0.05289
pct_work_from_home,0.1484795769873241,0.05226
pct_work_from_home,0.15168442391224934,0.05228
pct_work_from_home,0.1521967646938959,0.05293
pct_work_from_home,0.15341507078484723,0.05288
pct_work_from_home,0.1542737230362585,0.05348
pct_work_from_home,0.15480794325663177,0.0532
pct_work_from_home,0.15540516194102266,0.05303
pct_work_from_home,0.15573228388478144,0.05323
pct_work_from_home,0.15602673863543426,0.05513
pct_work_from_home,0.1572045673633825,0.05533
pct_work_from_home,0.15741946650287894,0.05168
pct_work_from_home,0.1575554663115845,0.051
pct_work_from_home,0.15822431589573285,0.05071
pct_work_from_home,0.1587266634856585,0.04974
pct_work_from_home,0.1593497339486039,0.05054
pct_work_from_home,0.16051238165571902,0.05034
pct_work_from_home,0.1615615307870804,0.04995
pct_work_from_home,0.1620150167526056,0.04933
pct_work_from_home,0.1634994495194682,0.04987
pct_work_from_home,0.16464362763807966,0.0503
pct_work_from_home,0.16532524713822971,0.05109
pct_work_from_home,0.16657722938620695,0.05143
pct_work_from_home,0.1691055614761644,0.05009
pct_work_from_home,0.17047115208836056,0.05066
pct_work_from_home,0.17075644168026605,0.04973
pct_work_from_home,0.1711677333726658,0.04955
pct_work_from_home,0.17193241291253836,0.04961
pct_work_from_home,0.17250725327699054,0.04881
pct_work_from_home,0.1727356433500868,0.04847
pct_work_from_home,0.173232284398654,0.04842
pct_work_from_home,0.17420864913894846,0.0472
pct_work_from_home,0.1752535792416275,0.04585
pct_work_from_home,0.17627670812911334,0.04424
pct_work_from_home,0.177195548032959,0.0424
pct_work_from_home,0.17778434329324294,0.04144
pct_work_from_home,0.1784193262711351,0.04076
pct_work_from_home,0.1798255756979312,0.03948
pct_work_from_home,0.18047862453922645,0.04077
pct_work_from_home,0.18192303915585512,0.04105
pct_work_from_home,0.18495292726264456,0.04107
pct_work_from_home,0.19119936970657544,0.04021
pct_work_from_home,0.19221838578972045,0.03981
pct_work_from_home,0.19318783696783395,0.03923
pct_work_from_home,0.19403686412023155,0.03787
pct_work_from_home,0.1999156561200533,0.03587
pct_work_from_home,0.20175428799502654,0.04257
pct_work_from_home,0.20461251955021825,0.04154
pct_work_from_home,0.21363488626892185,0.04022
pct_work_from_home,0.21670218399477076,0.03577
pct_work_from_home,0.21767524931283394,0.03273
pct_work_from_home,0.21965069542578697,0.01748
pct_work_from_home,0.22603388813943953,0.0144
pct_work_from_home,0.23181196282338926,0.01059
pct_work_from_home,0.23242277688387447,0.00801
pct_work_from_home,0.24781831176267669,0.00228
pct_work_from_home,0.2535346023716477,-0.00677
pct_work_from_home,0.257637991579113,-1.00521
pct_work_from_home,0.2606736890294006,-0.00453
pct_work_from_home,0.26148452697228763,0.02997
pct_work_from_home,0.26682281887100756,0.02386
median_household_income,32131.0,0.11307
median_household_income,35011.0,-0.19469
median_household_income,39445.5,-0.19907
median_household_income,42061.0,-0.20318
median_household_income,42918.5,-0.20847
median_household_income,43338.5,-0.2081
median_household_income,43832.0,-0.18597
median_household_income,44330.0,-0.18805
median_household_income,44812.5,-0.19407
median_household_income,45350.5,-0.19559
median_household_income,47003.5,-0.19578
median_household_income,47328.0,-0.19626
median_household_income,47824.0,-0.19618
median_household_income,48489.0,-0.18191
median_household_income,49144.5,-0.18129
median_household_income,49764.0,-0.18067
median_household_income,49999.5,-0.18001
median_household_income,50220.5,-0.17886
median_household_income,50421.0,-0.18051
median_household_income,50709.5,-0.20127
median_household_income,51152.0,-0.20138
median_household_income,51427.0,-0.20154
median_household_income,52276.0,-0.20019
median_household_income,52628.0,-0.19996
median_household_income,52671.5,-0.19994
median_household_income,52681.0,-0.19786
median_household_income,52786.5,-0.19587
median_household_income,52976.5,-0.19449
median_household_income,53482.0,-0.19237
median_household_income,54100.5,-0.1906
median_household_income,54935.0,-0.1863
median_household_income,55219.5,-0.18344
median_household_income,55326.0,-0.17936
median_household_income,55540.0,-0.17769
median_household_income,55812.5,-0.17554
median_household_income,55933.0,-0.17366
median_household_income,56066.5,-0.17181
median_household_income,56192.5,-0.17017
median_household_income,56413.5,-0.1689
median_household_income,56592.5,-0.16755
median_household_income,56654.5,-0.16701
median_household_income,56736.0,-0.1643
median_household_income,56970.0,-0.16157
median_household_income,57180.0,-0.15993
median_household_income,57244.5,-0.15853
median_household_income,57324.5,-0.15679
median_household_income,57706.0,-0.15491
median_household_income,58137.5,-0.15394
median_household_income,58470.0,-0.15278
median_household_income,58818.0,-0.15149
median_household_income,58873.0,-0.15031
median_household_income,59128.0,-0.14825
median_household_income,59324.0,-0.14752
median_household_income,59466.0,-0.1463
median_household_income,59567.0,-0.14494
median_household_income,59618.0,-0.14403
median_household_income,59648.0,-0.14219
median_household_income,59805.5,-0.14083
median_household_income,59967.0,-0.13872
median_household_income,60064.5,-0.13647
median_household_income,60308.5,-0.13522
median_household_income,60401.0,-0.13329
median_household_income,60546.0,-0.13193
median_household_income,60626.5,-0.13063
median_household_income,60667.5,-0.1279
median_household_income,60685.5,-0.12647
median_household_income,60701.0,-0.12275
median_household_income,61079.0,-0.11679
median_household_income,61445.5,-0.11372
median_household_income,61587.5,-0.11195
median_household_income,61766.5,-0.10896
median_household_income,61976.0,-0.10706
median_household_income,62227.5,-0.10459
median_household_income,62432.5,-0.09365
median_household_income,62555.0,-0.08905
median_household_income,62747.0,-0.08492
median_household_income,62873.0,-0.08122
median_household_income,63065.0,-0.07677
median_household_income,63121.5,-0.07464
median_household_income,63174.0,-0.07266
median_household_income,63332.0,-0.07108
median_household_income,63547.0,-0.06813
median_household_income,63766.0,-0.06534
median_household_income,63982.0,-0.06395
median_household_income,64191.5,-0.06158
median_household_income,64348.5,-0.05966
median_household_income,64454.5,-0.05738
median_household_income,64552.0,-0.05567
median_household_income,64680.0,-0.05419
median_household_income,64767.0,-0.05177
median_household_income,64793.5,-0.04871
median_household_income,64852.0,-0.04722
median_household_income,64923.5,-0.04594
median_household_income,64983.0,-0.04309
median_household_income,65024.0,-0.0412
median_household_income,65070.0,-0.03889
median_household_income,65271.0,-0.03779
median_household_income,65450.5,-0.03658
median_household_income,65648.5,-0.03511
median_household_income,65817.0,-0.03279
median_household_income,66007.5,-0.03147
median_household_income,66033.5,-0.03066
median_household_income,66041.5,-0.02977
median_household_income,66047.0,-0.02923
median_household_income,66542.5,-0.02783
median_household_income,66649.5,-0.02745
median_household_income,66861.5,-0.02668
median_household_income,67150.5,-0.02605
median_household_income,67419.0,-0.02554
median_household_income,67694.0,-0.02505
median_household_income,67829.0,-0.02355
median_household_income,67970.0,-0.02311
median_household_income,68016.0,-0.02096
median_household_income,68117.0,-0.02
median_household_income,68378.0,-0.01847
median_household_income,68448.5,-0.01799
median_household_income,68546.0,-0.01745
median_household_income,68634.0,-0.01605
median_household_income,68702.5,-0.0159
median_household_income,68730.5,-0.01511
median_household_income,68787.5,-0.01512
median_household_income,68902.0,-0.01472
median_household_income,69096.5,-0.01408
median_household_income,69259.5,-0.01227
median_household_income,69462.0,-0.01163
median_household_income,69719.0,-0.01113
median_household_income,69788.5,-0.00979
median_household_income,69870.5,-0.00892
median_household_income,69934.0,-0.00811
median_household_income,70139.0,-0.00808
median_household_income,70210.5,-0.0079
median_household_income,70307.5,-0.00601
median_household_income,70447.5,-0.00488
median_household_income,70530.0,-0.0023
median_household_income,70553.0,-0.00061
median_household_income,70698.5,0.0024
median_household_income,70750.0,0.00653
median_household_income,70806.0,0.00823
median_household_income,71116.0,0.00966
median_household_income,71146.0,0.01202
median_household_income,71251.0,0.01553
median_household_income,71380.5,0.01797
median_household_income,71482.5,0.02049
median_household_income,71952.0,0.02204
median_household_income,72127.0,0.02408
median_household_income,72311.5,0.0259
median_household_income,72389.5,0.02769
median_household_income,72470.0,0.02839
median_household_income,72518.5,0.02953
median_household_income,72574.5,0.03199
median_household_income,72604.5,0.03496
median_household_income,72778.5,0.0415
median_household_income,73186.5,0.04291
median_household_income,73334.5,0.04452
median_household_income,73813.5,0.04529
median_household_income,74154.0,0.04621
median_household_income,74284.0,0.04718
median_household_income,74490.0,0.04875
median_household_income,74579.0,0.05094
median_household_income,74656.5,0.05326
median_household_income,74714.5,0.05391
median_household_income,74770.0,0.05749
median_household_income,75017.0,0.0583
median_household_income,75135.0,0.06086
median_household_income,75289.0,0.06331
median_household_income,75355.5,0.06429
median_household_income,75451.5,0.06594
median_household_income,76078.5,0.06757
median_household_income,76552.5,0.069
median_household_income,76850.5,0.07051
median_household_income,77000.0,0.07173
median_household_income,77169.5,0.07365
median_household_income,77328.5,0.07499
median_household_income,77509.0,0.09088
median_household_income,78255.0,0.09251
median_household_income,78317.5,0.09391
median_household_income,78703.5,0.095
median_household_income,79177.0,0.09634
median_household_income,79389.0,0.09771
median_household_income,79647.5,0.0986
median_household_income,79845.5,0.1019
median_household_income,79899.5,0.10282
median_household_income,80689.5,0.10465
median_household_income,81059.5,0.1057
median_household_income,81203.5,0.10749
median_household_income,81568.5,0.10757
median_household_income,81811.5,0.10915
median_household_income,82044.5,0.11057
median_household_income,82466.5,0.11196
median_household_income,82773.5,0.11329
median_household_income,82814.5,0.11473
median_household_income,83165.5,0.11601
median_household_income,83661.0,0.11843
median_household_income,83734.0,0.11903
median_household_income,84439.0,0.1198
median_household_income,84668.0,0.11995
median_household_income,85136.5,0.1214
median_household_income,85537.0,0.12258
median_household_income,85713.5,0.12289
median_household_income,86128.0,0.12339
median_household_income,86319.0,0.12458
median_household_income,86480.5,0.12428
median_household_income,86613.5,0.1263
median_household_income,86903.5,0.12657
median_household_income,87458.0,0.12524
median_household_income,88119.0,0.12475
median_household_income,88504.5,0.12501
median_household_income,88627.5,0.1253
median_household_income,89245.0,0.12503
median_household_income,89786.5,0.1265
median_household_income,90062.5,0.127
median_household_income,90857.0,0.12667
median_household_income,92270.0,0.12715
median_household_income,92921.0,0.10179
median_household_income,93190.5,0.10109
median_household_income,93479.5,0.10098
median_household_income,94147.5,0.1008
median_household_income,94398.0,0.10005
median_household_income,94572.0,0.09942
median_household_income,95122.0,0.09893
median_household_income,95750.0,0.09945
median_household_income,96037.5,0.09925
median_household_income,96482.5,0.09957
median_household_income,97023.0,0.10011
median_household_income,97221.0,0.10058
median_household_income,98091.5,0.1003
median_household_income,99170.5,0.10032
median_household_income,99823.5,0.10061
median_household_income,100177.0,0.10081
median_household_income,101235.5,0.1002
median_household_income,102024.0,0.13998
median_household_income,102381.5,0.14317
median_household_income,103515.5,0.14372
median_household_income,106807.0,0.14379
median_household_income,107563.0,0.14238
median_household_income,108145.5,0.14053
median_household_income,109266.0,0.14068
median_household_income,109989.0,0.13887
median_household_income,110909.5,0.13754
median_household_income,111736.0,0.13648
median_household_income,113670.0,0.13616
median_household_income,113814.5,0.13454
median_household_income,116298.5,0.13382
median_household_income,119367.5,0.13347
median_household_income,122594.5,0.13232
median_household_income,124384.0,0.13088
median_household_income,125983.5,0.12888
median_household_income,126368.5,0.12134
median_household_income,126638.0,0.09293
median_household_income,128803.0,0.11111
median_household_income,139493.0,0.12741
median_household_income,154893.5,0.12968
college_enrollment_15km,0.0,-0.2698
college_enrollment_15km,4.5,-0.26722
college_enrollment_15km,25.0,-0.26358
college_enrollment_15km,32.0,-0.25933
college_enrollment_15km,37.0,-0.25714
college_enrollment_15km,78.0,-0.25053
college_enrollment_15km,107.0,-0.24556
college_enrollment_15km,141.0,-0.24156
college_enrollment_15km,170.5,-0.24095
college_enrollment_15km,279.0,-0.23871
college_enrollment_15km,351.0,-0.23636
college_enrollment_15km,424.5,-0.23336
college_enrollment_15km,577.5,-0.22876
college_enrollment_15km,657.5,-0.22572
college_enrollment_15km,684.0,-0.21994
college_enrollment_15km,732.0,-0.21788
college_enrollment_15km,802.5,-0.21493
college_enrollment_15km,825.5,-0.22495
college_enrollment_15km,879.5,-0.22208
college_enrollment_15km,987.0,-0.22016
college_enrollment_15km,1016.0,-0.2159
college_enrollment_15km,1056.5,-0.21211
college_enrollment_15km,1224.5,-0.21014
college_enrollment_15km,1291.0,-0.2074
college_enrollment_15km,1430.0,-0.20304
college_enrollment_15km,1588.5,-0.18884
college_enrollment_15km,1656.5,-0.1827
college_enrollment_15km,1720.0,-0.17811
college_enrollment_15km,1754.5,-0.17359
college_enrollment_15km,1769.5,-0.17202
college_enrollment_15km,1813.5,-0.16964
college_enrollment_15km,1837.5,-0.16748
college_enrollment_15km,1895.5,-0.16511
college_enrollment_15km,1947.5,-0.16197
college_enrollment_15km,2133.5,-0.15921
college_enrollment_15km,2417.0,-0.15396
college_enrollment_15km,2472.5,-0.15137
college_enrollment_15km,2499.5,-0.14902
college_enrollment_15km,2544.0,-0.14624
college_enrollment_15km,2559.0,-0.14291
college_enrollment_15km,2622.0,-0.1407
college_enrollment_15km,2684.5,-0.13936
college_enrollment_15km,2687.5,-0.13551
college_enrollment_15km,2718.5,-0.13023
college_enrollment_15km,2750.5,-0.12678
college_enrollment_15km,2826.5,-0.12247
college_enrollment_15km,2855.0,-0.11914
college_enrollment_15km,2889.5,-0.11505
college_enrollment_15km,2968.0,-0.11331
college_enrollment_15km,3131.5,-0.11079
college_enrollment_15km,3163.0,-0.10708
college_enrollment_15km,3223.5,-0.10426
college_enrollment_15km,3246.0,-0.10234
college_enrollment_15km,3383.5,-0.09538
college_enrollment_15km,3426.0,-0.09279
college_enrollment_15km,3509.0,-0.08974
college_enrollment_15km,3681.0,-0.08801
college_enrollment_15km,3734.5,-0.08415
college_enrollment_15km,3785.0,-0.08046
college_enrollment_15km,3812.0,-0.07772
college_enrollment_15km,3844.0,-0.07339
college_enrollment_15km,3972.0,-0.06946
college_enrollment_15km,4023.0,-0.05892
college_enrollment_15km,4037.5,-0.05243
college_enrollment_15km,4074.0,-0.05002
college_enrollment_15km,4240.0,-0.04649
college_enrollment_15km,4360.5,-0.0399
college_enrollment_15km,4615.0,-0.03816
college_enrollment_15km,4780.5,-0.03552
college_enrollment_15km,4955.5,-0.03053
college_enrollment_15km,5045.5,-0.02574
college_enrollment_15km,5290.5,-0.02457
college_enrollment_15km,5580.0,-0.02067
college_enrollment_15km,5676.5,-0.01921
college_enrollment_15km,5834.0,-0.01341
college_enrollment_15km,6334.5,-0.01071
college_enrollment_15km,6631.5,-0.00926
college_enrollment_15km,6794.0,-0.00701
college_enrollment_15km,6843.5,-0.00494
college_enrollment_15km,6988.0,-0.00094
college_enrollment_15km,7053.0,0.00338
college_enrollment_15km,7069.5,0.01152
college_enrollment_15km,7194.5,0.01354
college_enrollment_15km,7387.0,0.01596
college_enrollment_15km,7631.0,0.01889
college_enrollment_15km,7746.5,0.02247
college_enrollment_15km,7943.0,0.02563
college_enrollment_15km,8279.0,0.02894
college_enrollment_15km,8360.5,0.03035
college_enrollment_15km,8480.5,0.03128
college_enrollment_15km,8645.5,0.03593
college_enrollment_15km,8843.0,0.03793
college_enrollment_15km,9078.5,0.04245
college_enrollment_15km,9125.0,0.04344
college_enrollment_15km,9195.5,0.04525
college_enrollment_15km,9413.0,0.04684
college_enrollment_15km,9645.5,0.05196
college_enrollment_15km,9841.0,0.06103
college_enrollment_15km,10033.5,0.06148
college_enrollment_15km,10355.0,0.06252
college_enrollment_15km,11011.5,0.06392
college_enrollment_15km,11154.5,0.06697
college_enrollment_15km,11340.5,0.0685
college_enrollment_15km,11445.5,0.0694
college_enrollment_15km,11922.5,0.07086
college_enrollment_15km,12269.0,0.07244
college_enrollment_15km,12405.0,0.07356
college_enrollment_15km,12557.5,0.07511
college_enrollment_15km,12865.0,0.07686
college_enrollment_15km,13547.0,0.07924
college_enrollment_15km,13859.0,0.08122
college_enrollment_15km,14118.0,0.08344
college_enrollment_15km,14323.0,0.08461
college_enrollment_15km,14463.5,0.08595
college_enrollment_15km,14708.0,0.08736
college_enrollment_15km,14974.5,0.09097
college_enrollment_15km,15343.0,0.0924
college_enrollment_15km,15730.5,0.09353
college_enrollment_15km,15985.5,0.09483
college_enrollment_15km,16094.0,0.09508
college_enrollment_15km,16250.5,0.09652
college_enrollment_15km,16554.5,0.09964
college_enrollment_15km,16765.5,0.10202
college_enrollment_15km,17002.5,0.10351
college_enrollment_15km,17272.5,0.10737
college_enrollment_15km,17552.0,0.10828
college_enrollment_15km,17602.0,0.10957
college_enrollment_15km,18264.0,0.11291
college_enrollment_15km,18891.0,0.11345
college_enrollment_15km,19175.0,0.11435
college_enrollment_15km,19243.0,0.11658
college_enrollment_15km,19313.5,0.11743
college_enrollment_15km,19455.0,0.12003
college_enrollment_15km,19669.0,0.12009
college_enrollment_15km,19766.5,0.1217
college_enrollment_15km,20055.0,0.12222
college_enrollment_15km,20474.5,0.12345
college_enrollment_15km,20692.5,0.12486
college_enrollment_15km,20765.0,0.12592
college_enrollment_15km,20995.5,0.12662
college_enrollment_15km,21310.0,0.12768
college_enrollment_15km,21876.0,0.12781
college_enrollment_15km,22512.5,0.12924
college_enrollment_15km,22826.5,0.12997
college_enrollment_15km,24452.5,0.13187
college_enrollment_15km,24556.0,0.13398
college_enrollment_15km,24727.5,0.13645
college_enrollment_15km,25097.0,0.13725
college_enrollment_15km,26143.5,0.13885
college_enrollment_15km,27155.5,0.14244
college_enrollment_15km,27362.0,0.14728
college_enrollment_15km,27572.0,0.15105
college_enrollment_15km,27812.5,0.15215
college_enrollment_15km,28669.0,0.15502
college_enrollment_15km,30255.0,0.15617
college_enrollment_15km,30676.5,0.15864
college_enrollment_15km,30799.5,0.15948
college_enrollment_15km,31006.5,0.16053
college_enrollment_15km,31344.5,0.16339
college_enrollment_15km,32143.5,0.16396
college_enrollment_15km,32996.0,0.16519
college_enrollment_15km,33166.0,0.16724
college_enrollment_15km,33825.0,0.1702
college_enrollment_15km,34075.0,0.17312
college_enrollment_15km,34387.5,0.17633
college_enrollment_15km,35463.0,0.17785
college_enrollment_15km,35735.0,0.18247
college_enrollment_15km,36051.5,0.18414
college_enrollment_15km,37434.0,0.18537
college_enrollment_15km,37710.0,0.19201
college_enrollment_15km,38797.0,0.19479
college_enrollment_15km,38960.5,0.19968
college_enrollment_15km,39381.0,0.20204
college_enrollment_15km,39683.5,0.20819
college_enrollment_15km,40840.5,0.21025
college_enrollment_15km,42163.0,0.21588
college_enrollment_15km,43009.0,0.22515
college_enrollment_15km,43239.5,0.22655
college_enrollment_15km,43440.0,0.22961
college_enrollment_15km,43716.0,0.23019
college_enrollment_15km,43813.5,0.23129
college_enrollment_15km,43892.5,0.23298
college_enrollment_15km,44159.0,0.23564
college_enrollment_15km,44638.0,0.23905
college_enrollment_15km,45222.0,0.27345
college_enrollment_15km,47566.0,0.27579
college_enrollment_15km,50069.5,0.27894
college_enrollment_15km,50356.0,0.28305
college_enrollment_15km,50928.0,0.28557
college_enrollment_15km,50989.0,0.28889
college_enrollment_15km,52689.5,0.29261
college_enrollment_15km,53836.0,0.29608
college_enrollment_15km,53903.5,0.30052
college_enrollment_15km,55848.5,0.3042
college_enrollment_15km,56491.5,0.30527
college_enrollment_15km,56981.5,0.3069
college_enrollment_15km,59523.5,0.30828
college_enrollment_15km,61408.0,0.31173
college_enrollment_15km,62220.0,0.31174
college_enrollment_15km,62760.5,0.3081
college_enrollment_15km,62825.5,0.30809
college_enrollment_15km,63348.5,0.30792
college_enrollment_15km,64754.0,0.30907
college_enrollment_15km,65741.5,0.30929
college_enrollment_15km,66273.0,0.31074
college_enrollment_15km,67268.0,0.31136
college_enrollment_15km,67769.5,0.31236
college_enrollment_15km,70300.0,0.31313
college_enrollment_15km,72014.0,0.31491
college_enrollment_15km,75705.5,0.31475
college_enrollment_15km,79126.0,0.31578
college_enrollment_15km,79749.5,0.31814
college_enrollment_15km,81662.0,0.31786
college_enrollment_15km,83445.5,0.3183
college_enrollment_15km,85286.5,0.31946
college_enrollment_15km,87550.5,0.31911
college_enrollment_15km,89626.0,0.32091
college_enrollment_15km,90643.0,0.32106
