interaction,x,y,score
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,5,52,0.05352
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,5,53,0.04905
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,5,54,0.04577
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,5,55,0.01616
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,5,56,0.01549
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,5,57,0.01079
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,5,58,0.01085
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,5,59,0.01078
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,5,60,0.01123
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,5,61,0.01139
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,0,-0.11451
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,1,-0.10188
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,2,-0.08991
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,3,-0.08997
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,4,-0.08493
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,5,-0.08471
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,6,-0.08298
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,7,-0.08408
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,8,-0.08529
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,9,-0.0807
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,10,-0.08018
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,11,-0.07958
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,12,-0.06699
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,13,-0.06653
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,14,-0.06592
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,15,-0.06563
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,16,-0.06508
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,17,-0.04921
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,18,-0.04872
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,19,-0.04402
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,20,-0.03875
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,21,-0.03854
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,22,-0.03395
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,23,-0.03418
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,24,-0.03093
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,25,-0.03032
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,26,-0.02984
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,27,-0.02946
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,28,-0.02799
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,29,-0.02058
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,30,0.00061
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,31,0.00058
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,32,0.00053
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,33,0.00056
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,34,0.00078
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,35,0.00067
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,36,0.00061
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,37,0.00078
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,38,0.00227
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,39,0.02215
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,40,0.02217
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,41,0.02004
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,42,0.01971
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,43,0.01965
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,44,0.01941
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,45,0.01977
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,46,0.02019
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,47,0.02084
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,48,0.02213
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,49,0.05337
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,50,0.05328
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,51,0.0537
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,52,0.05308
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,53,0.04864
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,54,0.04536
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,55,0.01575
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,56,0.01509
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,57,0.01039
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,58,0.01065
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,59,0.01079
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,60,0.01125
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,6,61,0.01153
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,0,-0.11983
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,1,-0.10738
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,2,-0.09618
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,3,-0.09619
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,4,-0.09114
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,5,-0.09081
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,6,-0.08905
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,7,-0.08993
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,8,-0.09114
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,9,-0.08597
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,10,-0.08544
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,11,-0.08484
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,12,-0.07225
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,13,-0.0718
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,14,-0.07054
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,15,-0.06942
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,16,-0.06868
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,17,-0.05215
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,18,-0.05141
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,19,-0.04672
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,20,-0.04098
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,21,-0.04044
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,22,-0.03586
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,23,-0.03588
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,24,-0.03243
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,25,-0.03182
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,26,-0.03082
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,27,-0.03014
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,28,-0.02868
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,29,-0.02105
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,30,0.00013
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,31,0.00011
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,32,0.00019
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,33,0.00041
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,34,0.00117
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,35,0.00106
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,36,0.00099
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,37,0.00124
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,38,0.00158
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,39,0.00235
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,40,0.00237
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,41,0.00028
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,42,-5e-05
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,43,-0.00012
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,44,-0.00035
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,45,1e-05
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,46,0.00045
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,47,0.0011
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,48,0.0024
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,49,0.02516
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,50,0.02518
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,51,0.02561
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,52,0.02504
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,53,0.02061
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,54,0.01732
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,55,-0.01205
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,56,-0.01271
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,57,-0.017
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,58,-0.01655
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,59,-0.01641
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,60,-0.01279
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,7,61,-0.01205
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,0,-0.1702
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,1,-0.15721
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,2,-0.146
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,3,-0.14591
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,4,-0.14073
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,5,-0.13946
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,6,-0.1373
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,7,-0.13818
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,8,-0.10131
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,9,-0.09561
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,10,-0.09508
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,11,-0.09385
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,12,-0.08113
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,13,-0.08054
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,14,-0.07879
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,15,-0.07662
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,16,-0.07535
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,17,-0.05848
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,18,-0.05774
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,19,-0.05242
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,20,-0.04668
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,21,-0.04591
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,22,-0.04123
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,23,-0.04068
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,24,-0.03693
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,25,-0.03605
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,26,-0.03485
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,27,-0.03417
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,28,-0.03245
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,29,-0.02435
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,30,-0.00316
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,31,-0.00313
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,32,-0.00263
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,33,-0.00174
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,34,-0.00062
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,35,-0.00041
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,36,-0.00041
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,37,4e-05
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,38,0.00038
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,39,0.00118
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,40,0.00152
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,41,-0.00052
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,42,-0.00081
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,43,-0.00068
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,44,-0.00074
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,45,-0.00038
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,46,0.00023
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,47,0.00089
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,48,0.00229
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,49,0.02512
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,50,0.02514
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,51,0.02557
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,52,0.02503
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,53,0.0207
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,54,0.01741
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,55,-0.0036
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,56,-0.00425
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,57,-0.00358
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,58,-0.00302
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,59,-0.00288
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,60,0.00112
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,8,61,0.00194
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,0,-0.20382
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,1,-0.19093
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,2,-0.17923
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,3,-0.17809
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,4,-0.17292
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,5,-0.17082
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,6,-0.16795
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,7,-0.16883
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,8,-0.13096
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,9,-0.10827
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,10,-0.10447
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,11,-0.10219
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,12,-0.08947
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,13,-0.08838
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,14,-0.08638
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,15,-0.08374
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,16,-0.08192
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,17,-0.06505
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,18,-0.0631
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,19,-0.05779
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,20,-0.05155
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,21,-0.05049
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,22,-0.04536
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,23,-0.04324
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,24,-0.03877
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,25,-0.03789
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,26,-0.03669
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,27,-0.03601
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,28,-0.03429
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,29,-0.0256
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,30,-0.00441
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,31,-0.00398
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,32,-0.00311
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,33,-0.00194
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,34,0.00096
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,35,0.00161
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,36,0.00114
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,37,0.00158
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,38,0.00191
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,39,0.0028
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,40,0.00312
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,41,0.00111
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,42,0.00081
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,43,0.00095
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,44,0.00089
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,45,0.00125
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,46,0.00213
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,47,0.00323
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,48,0.0012
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,49,0.0202
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,50,0.02022
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,51,0.02075
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,52,0.01954
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,53,0.01528
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,54,0.01202
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,55,-0.00899
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,56,-0.00964
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,57,-0.00892
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,58,-0.0083
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,59,-0.00816
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,60,-0.00377
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,9,61,-0.00295
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,10,0,-0.21841
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,10,1,-0.20592
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,10,2,-0.19373
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,10,3,-0.19262
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,10,4,-0.18745
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,10,5,-0.18535
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,10,6,-0.18163
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,10,7,-0.18251
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,10,8,-0.14464
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,10,9,-0.12001
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,10,10,-0.11558
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,10,11,-0.11274
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,10,12,-0.10002
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,10,13,-0.09839
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,10,14,-0.09595
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,10,15,-0.09287
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,10,16,-0.09057
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,10,17,-0.0737
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,10,18,-0.07085
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,10,19,-0.06475
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,10,20,-0.05851
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,10,21,-0.05691
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,10,22,-0.05177
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,10,23,-0.04965
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,10,24,-0.04516
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,10,25,-0.04347
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,10,26,-0.04227
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,10,27,-0.04159
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,10,28,-0.03987
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,10,29,-0.03119
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,10,30,-0.01
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,10,31,-0.00956
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,10,32,-0.00869
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,10,33,-0.00723
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,10,34,-0.00413
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,10,35,-0.00348
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,10,36,-0.00273
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,10,37,-0.00206
num_amtrak_stations_80km & dest_metro_pop_weighted_sum,10,38,-0.00173
