code,station_name,map_station,state_abbr,City,lat,lon,station_type,annual_ridership,match_method,has_heavy_rail,has_commuter_rail,has_light_rail,has_transit_bus,has_intercity_bus,has_air_connection,has_bikeshare,modes_served,is_metro_area,CBSA_TYPE,metro_pop,distance_to_nearest_major_city_km,num_nearby_stations,is_northeast_corridor,weekly_departures,num_routes_served,is_terminal,avg_dwell_time_sec,service_span_hours,avg_stop_sequence_pct,num_directions,avg_route_length_km,max_route_length_km,weekly_trips,pct_long_distance,pct_drove_alone,pct_public_transit,pct_rail_commute,pct_walked,pct_work_from_home,median_household_income,college_enrollment_15km
BAS,"Bay Saint Louis, MS","Bay St. Louis, Mississippi",MS,Bay St. Louis,30.308734,-89.334,Platform only (no shelter),2310.0,coord(0.03km),,,,,,,,,,,68887.0,542.3799220351176,5,0,28.0,1.0,0.0,120.0,10.3,0.5833333333333334,2.0,212.60092159614047,212.60092159614047,28.0,0.0,0.7724548049476689,0.000475737392959,0.0,0.0100856327307326,0.1057564224548049,67728.0,0.0
BBK,"Burbank, CA",,CA,Burbank,34.171299,-118.2999,Station Building (with waiting room),,,,,,,,,,,,,3826423.0,14.094247181058904,15,0,49.0,1.0,0.0,67.5,10.0,0.4436239894406864,2.0,429.2130732768498,429.2130732768498,49.0,0.0,0.6635378427669828,0.0424863811261555,0.0012650878676097,0.024279358942809,0.1517737794229091,87760.0,79265.0
BBY,"Boston, MA","Boston-Back Bay, Massachusetts",MA,Boston,42.347317,-71.075828,Station Building (with waiting room),894548.0,coord(0.04km),1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,630645.0,1.982001999474506,9,1,1051.0,3.0,0.0,41.5609756097561,39.35,0.4552256888788986,2.0,843.9398303631709,1366.7675680042164,1051.0,1.0,0.3655727248602116,0.2364785906168379,0.0118162475731997,0.122964863191318,0.1751393227772372,92859.0,242420.0
BCV,"Burke Centre, VA","Burke Centre, Virginia",VA,Burke,38.797271,-77.29879,Platform with Shelter,14721.0,coord(0.00km),,,,,,,,,,,620427.0,25.166970292359046,11,0,75.0,1.0,0.0,60.0,4.666666666666667,0.6148419555102081,2.0,945.2247145706848,945.2247145706848,75.0,1.0,0.5787852737318259,0.0534788842905777,0.0037257739055539,0.0171835824523226,0.251483213626806,150113.0,97298.0
BEL,"Bellingham, WA","Bellingham, Washington",WA,Bellingham,48.720263,-122.511255,Station Building (with waiting room),66526.0,coord(0.10km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,81517.0,124.86665184708995,3,0,28.0,1.0,0.0,180.0,10.883333333333333,0.5535714285714286,2.0,417.63348690609894,417.63348690609894,28.0,0.0,0.7016538295421826,0.0191927008350129,0.0,0.0344442844802764,0.1334761013532968,80989.0,20698.0
BEN,"Benson, AZ","Benson, Arizona",AZ,Benson,31.968758,-110.296904,Platform with Shelter,2196.0,coord(0.28km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,46173.0,65.63924480705685,1,0,42.0,2.0,0.0,0.0,56.75,0.540169133192389,2.0,2769.035463748684,2802.420687273947,42.0,1.0,0.7629515389795165,0.0009991962986293,0.0,0.023329061407129,0.1070226122466711,58970.0,0.0
BER,"Berlin, CT","Berlin, Connecticut",CT,Berlin,41.635595,-72.765274,Platform with Shelter,34926.0,coord(0.04km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,130955.0,143.42912157265758,19,1,460.0,3.0,0.0,0.0,18.683333333333337,0.500631329666492,2.0,422.5386822768639,945.2247145706848,460.0,0.3333333333333333,,,,,,,19351.0
BFD,"Bakersfield, CA","Bakersfield, California",CA,Bakersfield,35.37214,-119.00821,Station Building (with waiting room),376353.0,coord(1.29km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,353533.0,162.44116397280965,2,0,,,,,,,,,,,,0.7918346361265937,0.0047149156880415,0.0001129997768254,0.0095145812087021,0.0663195690188512,67660.0,43787.0
BFX,"Buffalo, NY","Buffalo-Exchange Street, New York",NY,Buffalo,42.878449,-78.873748,Station Building (with waiting room),51269.0,coord(0.11km),0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,260525.0,347.29775679247405,5,0,49.0,2.0,0.0,45.0,17.233333333333334,0.4635142543859649,2.0,520.9657142158277,547.9926632110037,49.0,0.5,0.7413815847330929,0.0297137454929205,2.638290387828687e-05,0.0236302875736522,0.1135322311142379,71175.0,36324.0
BHM,"Birmingham, AL","Birmingham, Alabama",AL,Birmingham,33.512937,-86.807023,Station Building (with waiting room),39492.0,coord(0.06km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,81759.0,297.35459799851594,1,0,64.0,1.0,0.0,738.9473684210526,19.65,0.4366022006888879,2.0,1884.3234310848925,1884.3234310848925,64.0,1.0,0.7827694589167837,0.0056759275056103,0.0,0.0162994265016601,0.0984658591320096,64589.0,34510.0
BIX,"Biloxi, MS","Biloxi, Mississippi",MS,Biloxi,30.39899,-88.891134,Platform only (no shelter),3009.0,coord(0.01km),,,,,,,,,,,68887.0,539.1941579940004,4,0,28.0,1.0,0.0,120.0,12.133333333333333,0.5833333333333333,2.0,212.60092159614047,212.60092159614047,28.0,0.0,0.8023397540537599,0.002111219936881,5.441288497116117e-05,0.032615083251714,0.0565023397540537,57233.0,0.0
BKY,"Berkeley, CA","Berkeley, California",CA,Berkeley,37.867254,-122.300707,Platform with Shelter,99353.0,coord(0.07km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,816239.0,14.288026254900236,16,0,538.0,1.0,0.0,60.0,23.8,0.5431623931623931,2.0,189.092304455608,189.092304455608,538.0,0.0,0.5360424611964035,0.092277381961467,0.0089550007294702,0.0272086369275919,0.232258500136851,126240.0,103426.0
BLF,"Bellows Falls, VT","Bellows Falls, Vermont",VT,Bellows Falls,43.13654,-72.444597,Station Building (with waiting room),5388.0,coord(0.11km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,23416.0,142.25316504895642,7,0,64.0,1.0,0.0,0.0,4.933333333333334,0.4784221525600836,2.0,733.2993997839959,733.2993997839959,64.0,1.0,0.7049854150092814,0.0045964819234508,0.0002209847078582,0.0524175727039688,0.1706885883496862,68021.0,0.0
BMT,"Beaumont, TX","Beaumont, Texas",TX,Beaumont,30.076458,-94.127367,Platform with Shelter,3225.0,coord(0.43km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,117833.0,124.64393397102708,0,0,12.0,1.0,0.0,780.0,22.283333333333335,0.5227272727272727,2.0,2685.572404935525,2685.572404935525,12.0,1.0,0.8672938096494056,0.0047377624085416,0.0,0.0106672918559329,0.0312692318963748,59934.0,22890.0
BNC,"Burlington, NC","Burlington, North Carolina",NC,Burlington,36.094225,-79.434531,Station Building (with waiting room),32695.0,coord(0.16km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,272521.0,159.65805838252209,8,0,89.0,2.0,0.0,85.26315789473684,12.85,0.4939833558254611,2.0,650.4708841831874,855.7567783895391,89.0,0.5,0.800883125729856,0.0007176917088361,0.0,0.0138794277929155,0.0917915531335149,64445.0,10995.0
BNF,"Branford, CT",,CT,Branford,41.274677,-72.81635,Station Building (with waiting room),,,,,,,,,,,,,146110.0,115.33989360915103,17,1,,,,,,,,,,,,,,,,,,35518.0
BNG,"Bingen-White Salmon, WA","Bingen-White Salmon, Washington",WA,Bingen,45.71502,-121.46873,Platform with Shelter,3455.0,coord(0.05km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14965.0,96.2224739905234,1,0,28.0,1.0,0.0,0.0,38.766666666666666,0.5128205128205128,2.0,2822.713110579522,2822.713110579522,28.0,1.0,0.660882140274765,0.0264435492201218,0.0,0.0568123127776056,0.1597975415762834,70400.0,0.0
BNL,"Bloomington-Normal, IL","Bloomington/Normal, Illinois",IL,Normal,40.50901,-88.984306,Station Building (with waiting room),230448.0,coord(0.08km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,53053.0,189.82896611111963,5,0,132.0,3.0,0.0,60.0,52.03333333333333,0.5260659758504586,2.0,2029.193089554087,2802.420687273947,132.0,0.6666666666666666,0.7101761785718517,0.0078670189448242,0.0002488063220501,0.0412426098598391,0.1578972311410731,78329.0,27608.0
BON,"Boston, MA","Boston-North Station, Massachusetts",MA,Boston,42.366235,-71.061122,Station Building (with waiting room),447961.0,coord(0.13km),1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,630645.0,0.6522919174109287,9,1,416.0,1.0,1.0,0.0,15.583333333333334,0.3934970139349701,2.0,193.44273238515467,193.44273238515467,416.0,0.0,0.3655727248602116,0.2364785906168379,0.0118162475731997,0.122964863191318,0.1751393227772372,92859.0,240716.0
BOS,"Boston, MA","Boston-South Station, Massachusetts",MA,Boston,42.352311,-71.055304,Station Building (with waiting room),1884275.0,coord(0.09km),1.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,630645.0,0.9738147087221296,9,1,1051.0,3.0,1.0,0.0,39.53333333333333,0.4447961521697963,2.0,843.9398303631709,1366.7675680042164,1051.0,1.0,0.3655727248602116,0.2364785906168379,0.0118162475731997,0.122964863191318,0.1751393227772372,92859.0,240716.0
BRA,"Brattleboro, VT","Brattleboro, Vermont",VT,Brattleboro,42.850849,-72.556497,Station Building (with waiting room),16682.0,coord(1.44km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,36825.0,134.09628164763353,7,0,64.0,1.0,0.0,90.0,3.9,0.4845872518286311,2.0,733.2993997839959,733.2993997839959,64.0,1.0,0.7049854150092814,0.0045964819234508,0.0002209847078582,0.0524175727039688,0.1706885883496862,68021.0,1290.0
BRH,"Brookhaven, MS","Brookhaven, Mississippi",MS,Brookhaven,31.582961,-90.44107,Station Building (with waiting room),3492.0,coord(0.48km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,49609.0,398.1725184227131,2,0,44.0,1.0,0.0,120.0,22.616666666666667,0.525,2.0,1344.7323529178543,1344.7323529178543,44.0,1.0,0.8632792792792793,0.0,0.0,0.0162882882882882,0.0301981981981982,48316.0,2834.0
BRK,"Brunswick, ME","Brunswick, Maine",ME,Brunswick,43.911388,-69.965541,Station Building (with waiting room),82813.0,coord(2.49km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,36450.0,193.95524615550912,4,0,416.0,1.0,1.0,0.0,22.166666666666668,0.6943154169431542,2.0,193.44273238515467,193.44273238515467,416.0,0.0,0.655516484837556,0.0097616686202025,0.0003546419018423,0.0505875634899167,0.1936284675262224,92983.0,1850.0
BRL,"Burlington, IA","Burlington, Iowa",IA,Burlington,40.805788,-91.101951,Station Building (with waiting room),6845.0,coord(0.02km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,259958.0,313.71356213870877,4,0,14.0,1.0,0.0,0.0,40.9,0.5142857142857142,2.0,2971.0773284555503,2971.0773284555503,14.0,1.0,0.8192546242933202,0.0065865305450354,0.0,0.0179482957352214,0.0431417750699818,60662.0,2562.0
BRO,"Browning, MT","Browning (winter only), Montana",MT,Browning,48.534067,-113.013151,Platform with Shelter,1203.0,coord(0.19km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,699.5192465274541,4,0,28.0,1.0,0.0,0.0,9.6,0.5126602564102564,2.0,2822.713110579522,2822.713110579522,28.0,1.0,0.6584558062512937,0.0089008486855723,0.0,0.0660318774580832,0.1473814945145932,45129.0,282.0
BRP,"Bridgeport, CT","Bridgeport, Connecticut",CT,Bridgeport,41.178006,-73.187539,Station Building (with waiting room),141023.0,coord(0.14km),0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,146110.0,83.53186199587326,16,1,809.0,2.0,0.0,66.93009118541033,24.55,0.507050172407243,2.0,931.0534169253744,945.2247145706848,809.0,1.0,,,,,,,24651.0
BTL,"Battle Creek, MI","Battle Creek, Michigan",MI,Battle Creek,42.318453,-85.187825,Station Building (with waiting room),28930.0,coord(0.24km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,74679.0,175.20169162414297,5,0,141.0,2.0,0.0,343.25581395348837,12.783333333333331,0.5660463567440313,2.0,388.525091178533,443.04559304810107,141.0,0.0,0.8039405964614345,0.0055799123156636,0.0,0.0206560729200963,0.071551111650233,60385.0,3824.0
BTN,"Burlington, VT","Burlington, Vermont",VT,Burlington,44.4757,-73.21927,Station Building (with waiting room),26477.0,coord(0.05km),,,,,,,,,,,51120.0,292.80072923426616,13,0,14.0,1.0,1.0,0.0,12.0,0.5333333333333333,2.0,419.0656437003757,419.0656437003757,14.0,0.0,0.6387317290647192,0.019807445306612,0.0,0.0591038882460963,0.1772055155137091,94310.0,19200.0
BUF,"Buffalo, NY","Buffalo-Depew, New York",NY,Depew,42.907017,-78.726584,Station Building (with waiting room),113519.0,coord(0.01km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,260525.0,359.62204081422254,5,0,97.0,3.0,0.0,375.0,28.333333333333332,0.5010491427432217,2.0,943.866641110022,1366.7675680042164,97.0,0.6666666666666666,0.7413815847330929,0.0297137454929205,2.638290387828687e-05,0.0236302875736522,0.1135322311142379,71175.0,67278.0
BUR,"Burbank, CA","Burbank, California + Burbank Airport, California",CA,Burbank,34.193072,-118.353767,Platform with Shelter,68775.0,coord(0.21km) (summed),0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,3826423.0,18.56309051089212,15,0,133.0,2.0,0.0,67.82608695652173,39.083333333333336,0.5289849090243801,2.0,477.6876610679032,1544.1285924710774,133.0,0.5,0.6635378427669828,0.0424863811261555,0.0012650878676097,0.024279358942809,0.1517737794229091,87760.0,70351.0
BWI,"BWI Marshall Airport, MD","BWI Thurgood Marshall Airport, Maryland",MD,Baltimore,39.192362,-76.6943,Station Building (with waiting room),911275.0,coord(0.32km),0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,620889.0,13.101870262249824,8,1,1834.0,6.0,0.0,103.48404255319149,33.7,0.5948171164643166,2.0,908.3287601034856,1884.3234310848925,1834.0,1.0,0.7212084392985132,0.0192530787799274,0.0074549937471118,0.0148841357603802,0.1671573110319042,120324.0,33862.0
BYN,"Bryan, OH","Bryan, Ohio",OH,Bryan,41.480319,-84.551799,Station Building (with waiting room),5306.0,coord(0.08km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17072.0,156.9248749428384,1,0,48.0,1.0,0.0,60.0,5.633333333333334,0.5254261363636363,2.0,1366.7675680042164,1366.7675680042164,48.0,1.0,0.8655695909143586,0.0059682466102677,0.0,0.017672963263414,0.0257851431220303,61834.0,0.0
CAM,"Camden, SC","Camden, South Carolina",SC,Camden,34.248157,-80.62519,Station Building (with waiting room),3217.0,coord(0.13km),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,15475.0,110.65858925462848,1,0,28.0,1.0,0.0,120.0,18.65,0.5108695652173914,2.0,1906.2991455185656,1906.2991455185656,28.0,1.0,0.8257401649317291,0.0009801270785453,0.0,0.0019264566716236,0.0749628227659862,64343.0,30.0
CBR,"Cleburne, TX","Cleburne, Texas",TX,Cleburne,32.349743,-97.382333,Platform with Shelter,4192.0,coord(0.17km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,761895.0,45.099927256006424,2,0,88.0,1.0,0.0,0.0,26.216666666666665,0.5824533425676168,2.0,2802.420687273947,2802.420687273947,88.0,1.0,0.8438015879254775,0.0008310218199377,8.984019675003088e-05,0.0065021842397834,0.0621132660280526,81826.0,817.0
CBS,"Columbus, WI","Columbus, Wisconsin",WI,Columbus,43.340611,-89.012609,Station Building (with waiting room),23504.0,coord(0.01km),0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,236923.0,94.6869601851193,2,0,70.0,2.0,0.0,0.0,47.86666666666667,0.5178205128205129,2.0,2369.4747960792715,2822.713110579522,70.0,1.0,0.7787041687594174,0.0013393604553825,0.0,0.0228026117528879,0.1132094424912104,82792.0,0.0
CDL,"Carbondale, IL","Carbondale, Illinois",IL,Carbondale,37.724581,-89.216325,Station Building (with waiting room),82122.0,coord(0.06km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,64339.0,275.77387451040124,1,0,72.0,3.0,1.0,200.0,19.8,0.5318181818181819,2.0,1056.8799978065506,1344.7323529178543,72.0,0.3333333333333333,0.7351208148723336,0.0110994381765861,0.0,0.0544466267756817,0.087196820901658,45572.0,14479.0
CEN,"Centralia, IL","Centralia, Illinois",IL,Centralia,38.527531,-89.136118,Station Building (with waiting room),17638.0,coord(0.03km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,67746.0,291.4796407677204,1,0,72.0,3.0,0.0,90.0,19.833333333333332,0.5318181818181819,2.0,1056.8799978065506,1344.7323529178543,72.0,0.3333333333333333,0.8266161584797864,0.0018630068931255,0.0,0.014904055145004,0.0506116872632428,60839.0,3447.0
CHI,"Chicago, IL","Chicago, Illinois",IL,Chicago,41.878992,-87.641015,Station Building (with waiting room),3175856.0,coord(0.16km),0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,2705627.0,1.4260307488597157,10,0,665.0,19.0,1.0,0.0,65.33333333333333,0.553897813931133,2.0,1095.9743172959,2971.0773284555503,665.0,0.5263157894736842,0.5623908408229,0.1298493884325678,0.0198611043744116,0.0393408786995817,0.1646533465359497,81797.0,176102.0
CHM,"Champaign-Urbana, IL","Champaign-Urbana, Illinois",IL,Champaign,40.115843,-88.241366,Station Building (with waiting room),254996.0,coord(0.05km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,81982.0,181.7329445736321,4,0,72.0,3.0,0.0,225.0,20.1,0.5318181818181819,2.0,1056.8799978065506,1344.7323529178543,72.0,0.3333333333333333,0.6556849977107392,0.0373200386630716,0.0,0.0715470315917993,0.1317495039934883,63091.0,62752.0
CHS,"Charleston, SC","Charleston, South Carolina",SC,North Charleston,32.875473,-79.998048,Station Building (with waiting room),72042.0,coord(0.08km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,123144.0,272.82831339209685,0,0,133.0,2.0,0.0,485.8064516129032,19.683333333333337,0.5474095796676441,2.0,1561.686402710162,1754.8849005438733,133.0,1.0,0.7178290376483109,0.0102639022432157,8.401557088580417e-05,0.0203784434715233,0.155531491836487,84320.0,37753.0
CHW,"Charleston, WV","Charleston, West Virginia",WV,Charleston,38.346368,-81.638494,Station Building (with waiting room),7167.0,coord(0.95km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,13414.0,214.6577163250241,4,0,22.0,1.0,0.0,0.0,11.366666666666667,0.54296875,2.0,1145.2593396084626,1145.2593396084626,22.0,1.0,0.7791450522030337,0.0173090813579355,0.0,0.0284588613828879,0.0832884628012344,58887.0,8394.0
CIC,"Chico, CA","Chico, California",CA,Chico,39.723259,-121.845861,Platform only (no shelter),9749.0,coord(0.10km),0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,86687.0,221.8048779351938,0,0,14.0,1.0,0.0,0.0,2.5833333333333335,0.5086206896551724,2.0,1544.1285924710774,1544.1285924710774,14.0,1.0,0.7262360762558887,0.0065491128428653,0.000429269581297,0.0286619997358341,0.11318407960199,68574.0,14609.0
CIN,"Cincinnati, OH","Cincinnati, Ohio",OH,Cincinnati,39.109927,-84.537061,Station Building (with waiting room),10846.0,coord(0.84km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,296114.0,142.45570646041767,1,0,22.0,1.0,0.0,600.0,1.2666666666666666,0.58203125,2.0,1145.2593396084626,1145.2593396084626,22.0,1.0,0.7185061834210849,0.027946614423901,0.0,0.0263401493816578,0.1371372597036855,70816.0,80565.0
CLA,"Claremont, NH","Claremont, New Hampshire",NH,Claremont,43.36833,-72.377644,Platform with Shelter,3308.0,coord(0.14km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,23416.0,155.23583233617362,7,0,64.0,1.0,0.0,0.0,5.683333333333334,0.472257053291536,2.0,733.2993997839959,733.2993997839959,64.0,1.0,0.7749498311389555,0.0005873427634477,0.0,0.024276834222505,0.0964221036659977,75929.0,674.0
CLB,"Columbia, SC","Columbia, South Carolina",SC,Columbia,33.994297,-81.04049,Station Building (with waiting room),31084.0,coord(0.06km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,15475.0,138.2647046447456,2,0,28.0,1.0,0.0,630.0,20.216666666666665,0.5108695652173912,2.0,1906.2991455185656,1906.2991455185656,28.0,1.0,0.7236375267573752,0.0093989124818541,0.0002165194498437,0.0611126147184016,0.1045788942745368,61699.0,53970.0
CLE,"Cleveland, OH","Cleveland, Ohio",OH,Cleveland,41.505787,-81.696172,Station Building (with waiting room),61685.0,coord(0.23km),0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,392505.0,146.46578333154167,1,0,76.0,2.0,0.0,590.0,25.083333333333332,0.5205739459815547,2.0,1546.611427175666,1906.2991455185656,76.0,1.0,0.7169894625797721,0.0330834213839021,0.000315128351609,0.0265651515228114,0.1361927439590569,62823.0,51021.0
CLF,"Clifton Forge, VA","Clifton Forge, Virginia",VA,Clifton Forge,37.814521,-79.827363,Station Building (with waiting room),2178.0,coord(0.86km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14740.0,271.36608474408126,5,0,22.0,1.0,0.0,0.0,20.266666666666666,0.48828125,2.0,1145.2593396084626,1145.2593396084626,22.0,1.0,0.8698391643176919,0.0,0.0,0.0021555297628917,0.0399602056043773,55160.0,1002.0
CLN,"Clinton, CT",,CT,Clinton,41.280743,-72.52929,Station Building (with waiting room),,,,,,,,,,,,,130955.0,136.73003717242665,17,1,,,,,,,,,,,,,,,,,,63.0
CLP,"Culpeper, VA","Culpeper, Virginia",VA,Culpeper,38.47236,-77.993421,Station Building (with waiting room),21372.0,coord(0.07km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,16787.0,95.41954258311966,6,0,208.0,3.0,0.0,53.04347826086956,31.983333333333334,0.5708551441927401,2.0,1227.0095350644845,1884.3234310848925,208.0,1.0,0.7446883437023125,0.0049301561216105,0.0,0.0198771373791916,0.0973118910670266,96098.0,68.0
CLT,"Charlotte, NC","Charlotte, North Carolina",NC,Charlotte,35.241403,-80.822812,Station Building (with waiting room),365614.0,coord(0.08km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,756204.0,2.4368762928211156,3,0,167.0,3.0,1.0,712.5,22.766666666666666,0.4841853938545115,2.0,1214.3115387558094,1884.3234310848925,167.0,0.6666666666666666,0.6186496838924307,0.0191354424843271,0.000164018078437,0.0161383848692494,0.2549569908149876,83765.0,53837.0
CML,"Camarillo, CA","Camarillo, California",CA,Camarillo,34.215933,-119.034114,Platform only (no shelter),52904.0,coord(0.11km),0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,200080.0,75.03782691104733,14,0,126.0,1.0,0.0,120.0,14.066666666666666,0.5181338382910086,2.0,429.21307327684985,429.2130732768498,126.0,0.0,0.7225793085200652,0.007263759332433,0.0011457269874868,0.0161574962745151,0.1408620160301932,107327.0,16156.0
CMO,"Chemult, OR","Chemult, Oregon",OR,Chemult,43.216784,-121.781594,Platform with Shelter,2610.0,coord(0.08km),0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,,265.77389399178634,0,0,14.0,1.0,0.0,0.0,12.766666666666667,0.5109195402298851,2.0,1544.1285924710774,1544.1285924710774,14.0,1.0,0.8007936805061585,0.0018718879862229,0.0,0.0276665044363745,0.083036951068848,59353.0,0.0
CNL,"Col Allensworth State Park, CA",,CA,Allensworth,35.864338,-119.385865,Platform only (no shelter),,,,,,,,,,,,,54756.0,103.66702977591258,4,0,,,,,,,,,,,,0.7762289500914106,0.0032757705566665,0.0,0.0126259241586738,0.0563797105955897,69489.0,0.0
CNV,"Castleton, VT","Castleton, Vermont",VT,Castleton,43.613382,-73.171337,Station Building (with waiting room),3042.0,coord(0.01km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,51120.0,221.1529906796186,14,0,14.0,1.0,0.0,60.0,7.216666666666667,0.5333333333333333,2.0,419.0656437003757,419.0656437003757,14.0,0.0,0.8036353328845268,0.0081493817099528,0.0008858023597774,0.0248024660737696,0.0943910994578889,64778.0,0.0
COC,"Corcoran, CA","Corcoran, California + Col. Allensworth Park, California",CA,Corcoran,36.098516,-119.55705,Station Building (with waiting room),23632.0,coord(0.06km) (summed),0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,125859.0,74.12475971492574,4,0,,,,,,,,,,,,0.776660976204578,0.0047033411141692,0.0005574330209385,0.0186391666376336,0.0478695606731003,68750.0,0.0
COI,"Connersville, IN","Connersville, Indiana",IN,Connersville,39.645969,-85.13338,Platform with Shelter,726.0,coord(0.06km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,13424.0,88.7294320467645,1,0,22.0,1.0,0.0,0.0,2.75,0.58984375,2.0,1145.2593396084626,1145.2593396084626,22.0,1.0,0.8245247337513686,0.0012939185826614,0.0,0.0211008261172489,0.0469791977704787,56659.0,0.0
COT,"Coatesville, PA","Coatesville, Pennsylvania",PA,Coatesville,39.985688,-75.820929,Platform with Shelter,15220.0,coord(0.02km),0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,158474.0,56.12328998472984,17,1,512.0,1.0,0.0,5.748502994011976,17.05,0.5363170907993029,2.0,249.7712699522004,249.7712699522004,512.0,0.0,0.6685348735925977,0.0141079371425715,0.0099812227354833,0.0193555757052183,0.2168274276575541,123041.0,1089.0
COV,"Connellsville, PA","Connellsville, Pennsylvania",PA,Connellsville,40.020282,-79.592813,Platform with Shelter,4023.0,coord(0.24km),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,20307.0,252.606686542594,4,0,28.0,1.0,0.0,0.0,14.583333333333334,0.5108695652173914,2.0,1906.2991455185656,1906.2991455185656,28.0,1.0,0.8099878899717433,0.01334025334948,0.0,0.0168771504911289,0.0662014878034715,56093.0,419.0
